"Denominator";"Numerator";"Rate";"FirstServiceEncounter";"LastServiceEncounter";"MissingMeasureReasonCode";"CountyOidExtension";"CountyName";"MeasurePeriodStart";"MeasurePeriodEnd"
;;;2012-08-03;2012-08-17;"MSK";"20";"Dalarna";2012-08-01;2012-08-31
;;;2012-08-16;2012-08-23;"MSK";"21";"Gävleborg";2012-08-01;2012-08-31
;;;2012-08-01;2012-08-01;"MSK";"22";"Västernorrland";2012-08-01;2012-08-31
;;;2012-08-08;2012-08-22;"MSK";"23";"Jämtland";2012-08-01;2012-08-31
;;;2012-08-01;2012-08-22;"MSK";"24";"Västerbotten";2012-08-01;2012-08-31
;;;2012-08-08;2012-08-22;"MSK";"25";"Norrbotten";2012-08-01;2012-08-31
26;25;0,961538461538462;2012-09-03;2012-09-26;;"01";"Stockholms län";2012-09-01;2012-09-30
;;;2012-09-04;2012-09-04;"MSK";"03";"Uppsala län";2012-09-01;2012-09-30
;;;2012-09-07;2012-09-28;"MSK";"04";"Sörmland";2012-09-01;2012-09-30
;;;2012-09-13;2012-09-27;"MSK";"05";"Östergötland";2012-09-01;2012-09-30
;;;2012-09-13;2012-09-27;"MSK";"06";"Jönköpings län";2012-09-01;2012-09-30
;;;2012-09-04;2012-09-25;"MSK";"07";"Kronoberg";2012-09-01;2012-09-30
;;;2012-09-06;2012-09-27;"MSK";"08";"Kalmar län";2012-09-01;2012-09-30
15;13;0,866666666666667;2012-09-03;2012-09-25;;"12";"Skåne";2012-09-01;2012-09-30
12;10;0,833333333333333;2012-09-04;2012-09-27;;"14";"Västra Götaland";2012-09-01;2012-09-30
;;;2012-09-21;2012-09-21;"MSK";"17";"Värmland";2012-09-01;2012-09-30
;;;2012-09-12;2012-09-26;"MSK";"18";"Örebro län";2012-09-01;2012-09-30
;;;2012-09-04;2012-09-25;"MSK";"19";"Västmanland";2012-09-01;2012-09-30
;;;2012-09-07;2012-09-28;"MSK";"20";"Dalarna";2012-09-01;2012-09-30
;;;2012-09-11;2012-09-13;"MSK";"21";"Gävleborg";2012-09-01;2012-09-30
;;;2012-09-05;2012-09-26;"MSK";"24";"Västerbotten";2012-09-01;2012-09-30
;;;2012-09-12;2012-09-26;"MSK";"25";"Norrbotten";2012-09-01;2012-09-30
20;20;1;2012-10-01;2012-10-31;;"01";"Stockholms län";2012-10-01;2012-10-31
;;;2012-10-02;2012-10-30;"MSK";"03";"Uppsala län";2012-10-01;2012-10-31
;;;2012-10-12;2012-10-25;"MSK";"04";"Sörmland";2012-10-01;2012-10-31
;;;2012-10-18;2012-10-18;"MSK";"05";"Östergötland";2012-10-01;2012-10-31
;;;2012-10-04;2012-10-18;"MSK";"06";"Jönköpings län";2012-10-01;2012-10-31
;;;2012-10-02;2012-10-30;"MSK";"07";"Kronoberg";2012-10-01;2012-10-31
;;;2012-10-04;2012-10-25;"MSK";"08";"Kalmar län";2012-10-01;2012-10-31
;;;2012-10-02;2012-10-29;"MSK";"10";"Blekinge";2012-10-01;2012-10-31
18;15;0,833333333333333;2012-10-02;2012-10-30;;"12";"Skåne";2012-10-01;2012-10-31
;;;2012-10-01;2012-10-30;"MSK";"13";"Halland";2012-10-01;2012-10-31
22;20;0,909090909090909;2012-10-03;2012-10-25;;"14";"Västra Götaland";2012-10-01;2012-10-31
;;;2012-10-19;2012-10-30;"MSK";"17";"Värmland";2012-10-01;2012-10-31
;;;2012-10-19;2012-10-19;"MSK";"18";"Örebro län";2012-10-01;2012-10-31
;;;2012-10-12;2012-10-23;"MSK";"19";"Västmanland";2012-10-01;2012-10-31
;;;2012-10-05;2012-10-12;"MSK";"20";"Dalarna";2012-10-01;2012-10-31
;;;2012-10-09;2012-10-24;"MSK";"21";"Gävleborg";2012-10-01;2012-10-31
;;;2012-10-08;2012-10-31;"MSK";"22";"Västernorrland";2012-10-01;2012-10-31
;;;2012-10-10;2012-10-31;"MSK";"23";"Jämtland";2012-10-01;2012-10-31
;;;2012-10-03;2012-10-18;"MSK";"24";"Västerbotten";2012-10-01;2012-10-31
;;;2012-10-31;2012-10-31;"MSK";"25";"Norrbotten";2012-10-01;2012-10-31
23;23;1;2012-11-05;2012-11-29;;"01";"Stockholms län";2012-11-01;
;;;2012-11-06;2012-11-27;"MSK";"03";"Uppsala län";2012-11-01;
;;;2012-11-02;2012-11-30;"MSK";"04";"Sörmland";2012-11-01;
;;;2012-11-01;2012-11-29;"MSK";"05";"Östergötland";2012-11-01;
;;;2012-11-01;2012-11-29;"MSK";"06";"Jönköpings län";2012-11-01;
;;;2012-11-28;2012-11-28;"MSK";"07";"Kronoberg";2012-11-01;
;;;2012-11-22;2012-11-22;"MSK";"08";"Kalmar län";2012-11-01;
;;;2012-11-05;2012-11-05;"MSK";"09";"Gotland";2012-11-01;
;;;2012-11-13;2012-11-15;"MSK";"10";"Blekinge";2012-11-01;
17;14;0,823529411764706;2012-11-02;2012-11-27;;"12";"Skåne";2012-11-01;
;;;2012-11-01;2012-11-20;"MSK";"13";"Halland";2012-11-01;
24;18;0,75;2012-11-01;2012-11-29;;"14";"Västra Götaland";2012-11-01;
;;;2012-11-02;2012-11-02;"MSK";"17";"Värmland";2012-11-01;
;;;2012-11-02;2012-11-09;"MSK";"18";"Örebro län";2012-11-01;
;;;2012-11-09;2012-11-28;"MSK";"19";"Västmanland";2012-11-01;
;;;2012-11-02;2012-11-23;"MSK";"20";"Dalarna";2012-11-01;
;;;2012-11-20;2012-11-23;"MSK";"21";"Gävleborg";2012-11-01;
;;;2012-11-07;2012-11-28;"MSK";"24";"Västerbotten";2012-11-01;
;;;2012-11-28;2012-11-28;"MSK";"25";"Norrbotten";2012-11-01;
24;24;1;2012-12-03;2012-12-19;;"01";"Stockholms län";2012-12-01;2012-12-31
;;;2012-12-11;2012-12-18;"MSK";"03";"Uppsala län";2012-12-01;2012-12-31
;;;2012-12-06;2012-12-20;"MSK";"05";"Östergötland";2012-12-01;2012-12-31
;;;2012-12-06;2012-12-21;"MSK";"06";"Jönköpings län";2012-12-01;2012-12-31
;;;2012-12-05;2012-12-18;"MSK";"07";"Kronoberg";2012-12-01;2012-12-31
;;;2012-12-13;2012-12-13;"MSK";"08";"Kalmar län";2012-12-01;2012-12-31
;;;2012-12-10;2012-12-19;"MSK";"09";"Gotland";2012-12-01;2012-12-31
;;;2012-12-03;2012-12-03;"MSK";"10";"Blekinge";2012-12-01;2012-12-31
12;11;0,916666666666667;2012-12-11;2012-12-27;;"12";"Skåne";2012-12-01;2012-12-31
;;;2012-12-20;2012-12-20;"MSK";"13";"Halland";2012-12-01;2012-12-31
19;16;0,842105263157895;2012-12-06;2012-12-21;;"14";"Västra Götaland";2012-12-01;2012-12-31
;;;2012-12-03;2012-12-14;"MSK";"17";"Värmland";2012-12-01;2012-12-31
;;;2012-12-07;2012-12-21;"MSK";"18";"Örebro län";2012-12-01;2012-12-31
;;;2012-12-05;2012-12-19;"MSK";"19";"Västmanland";2012-12-01;2012-12-31
;;;2012-12-07;2012-12-21;"MSK";"20";"Dalarna";2012-12-01;2012-12-31
;;;2012-12-20;2012-12-20;"MSK";"21";"Gävleborg";2012-12-01;2012-12-31
;;;2012-12-05;2012-12-12;"MSK";"22";"Västernorrland";2012-12-01;2012-12-31
;;;2012-12-07;2012-12-10;"MSK";"23";"Jämtland";2012-12-01;2012-12-31
;;;2012-12-19;2012-12-19;"MSK";"24";"Västerbotten";2012-12-01;2012-12-31
;;;2012-12-05;2012-12-05;"MSK";"25";"Norrbotten";2012-12-01;2012-12-31
30;30;1;2013-01-02;2013-01-30;;"01";"Stockholms län";2013-01-01;2013-01-31
;;;2013-01-08;2013-01-29;"MSK";"03";"Uppsala län";2013-01-01;2013-01-31
;;;2013-01-02;2013-01-31;"MSK";"05";"Östergötland";2013-01-01;2013-01-31
;;;2013-01-31;2013-01-31;"MSK";"06";"Jönköpings län";2013-01-01;2013-01-31
;;;2013-01-08;2013-01-22;"MSK";"07";"Kronoberg";2013-01-01;2013-01-31
;;;2013-01-10;2013-01-17;"MSK";"08";"Kalmar län";2013-01-01;2013-01-31
;;;2013-01-02;2013-01-21;"MSK";"09";"Gotland";2013-01-01;2013-01-31
;;;2013-01-21;2013-01-21;"MSK";"10";"Blekinge";2013-01-01;2013-01-31
12;10;0,833333333333333;2013-01-08;2013-01-29;;"12";"Skåne";2013-01-01;2013-01-31
;;;2013-01-04;2013-01-10;"MSK";"13";"Halland";2013-01-01;2013-01-31
17;16;0,941176470588235;2013-01-03;2013-01-31;;"14";"Västra Götaland";2013-01-01;2013-01-31
;;;2013-01-11;2013-01-25;"MSK";"17";"Värmland";2013-01-01;2013-01-31
;;;2013-01-21;2013-01-21;"MSK";"18";"Örebro län";2013-01-01;2013-01-31
;;;2013-01-04;2013-01-18;"MSK";"19";"Västmanland";2013-01-01;2013-01-31
;;;2013-01-11;2013-01-18;"MSK";"20";"Dalarna";2013-01-01;2013-01-31
;;;2013-01-24;2013-01-24;"MSK";"21";"Gävleborg";2013-01-01;2013-01-31
;;;2013-01-02;2013-01-02;"MSK";"22";"Västernorrland";2013-01-01;2013-01-31
;;;2013-01-02;2013-01-09;"MSK";"24";"Västerbotten";2013-01-01;2013-01-31
;;;2013-01-02;2013-01-02;"MSK";"25";"Norrbotten";2013-01-01;2013-01-31
24;24;1;2013-02-04;2013-02-27;;"01";"Stockholms län";2013-02-01;
;;;2013-02-05;2013-02-26;"MSK";"03";"Uppsala län";2013-02-01;
;;;2013-02-08;2013-02-22;"MSK";"04";"Sörmland";2013-02-01;
;;;2013-02-07;2013-02-14;"MSK";"05";"Östergötland";2013-02-01;
;;;2013-02-21;2013-02-28;"MSK";"06";"Jönköpings län";2013-02-01;
;;;2013-02-19;2013-02-26;"MSK";"07";"Kronoberg";2013-02-01;
;;;2013-02-05;2013-02-21;"MSK";"08";"Kalmar län";2013-02-01;
;;;2013-02-25;2013-02-25;"MSK";"09";"Gotland";2013-02-01;
;;;2013-02-04;2013-02-19;"MSK";"10";"Blekinge";2013-02-01;
;;;2013-02-07;2013-02-26;"MSK";"12";"Skåne";2013-02-01;
;;;2013-02-12;2013-02-26;"MSK";"13";"Halland";2013-02-01;
20;19;0,95;2013-02-03;2013-02-28;;"14";"Västra Götaland";2013-02-01;
;;;2013-02-01;2013-02-15;"MSK";"17";"Värmland";2013-02-01;
;;;2013-02-08;2013-02-26;"MSK";"18";"Örebro län";2013-02-01;
;;;2013-02-05;2013-02-22;"MSK";"19";"Västmanland";2013-02-01;
;;;2013-02-01;2013-02-01;"MSK";"20";"Dalarna";2013-02-01;
;;;2013-02-07;2013-02-07;"MSK";"21";"Gävleborg";2013-02-01;
;;;2013-02-13;2013-02-28;"MSK";"22";"Västernorrland";2013-02-01;
;;;2013-02-20;2013-02-20;"MSK";"23";"Jämtland";2013-02-01;
;;;2013-02-13;2013-02-13;"MSK";"24";"Västerbotten";2013-02-01;
;;;2013-02-13;2013-02-27;"MSK";"25";"Norrbotten";2013-02-01;
20;20;1;2013-03-04;2013-03-27;;"01";"Stockholms län";2013-03-01;2013-03-31
;;;2013-03-12;2013-03-12;"MSK";"03";"Uppsala län";2013-03-01;2013-03-31
;;;2013-03-01;2013-03-27;"MSK";"04";"Sörmland";2013-03-01;2013-03-31
;;;2013-03-01;2013-03-21;"MSK";"05";"Östergötland";2013-03-01;2013-03-31
;;;2013-03-07;2013-03-28;"MSK";"06";"Jönköpings län";2013-03-01;2013-03-31
;;;2013-03-19;2013-03-26;"MSK";"07";"Kronoberg";2013-03-01;2013-03-31
;;;2013-03-21;2013-03-28;"MSK";"08";"Kalmar län";2013-03-01;2013-03-31
;;;2013-03-18;2013-03-26;"MSK";"10";"Blekinge";2013-03-01;2013-03-31
16;16;1;2013-03-05;2013-03-26;;"12";"Skåne";2013-03-01;2013-03-31
;;;2013-03-05;2013-03-28;"MSK";"13";"Halland";2013-03-01;2013-03-31
22;21;0,954545454545455;2013-03-04;2013-03-28;;"14";"Västra Götaland";2013-03-01;2013-03-31
;;;2013-03-22;2013-03-22;"MSK";"17";"Värmland";2013-03-01;2013-03-31
;;;2013-03-01;2013-03-27;"MSK";"18";"Örebro län";2013-03-01;2013-03-31
;;;2013-03-01;2013-03-12;"MSK";"19";"Västmanland";2013-03-01;2013-03-31
;;;2013-03-22;2013-03-22;"MSK";"20";"Dalarna";2013-03-01;2013-03-31
;;;2013-03-22;2013-03-23;"MSK";"21";"Gävleborg";2013-03-01;2013-03-31
;;;2013-03-06;2013-03-27;"MSK";"22";"Västernorrland";2013-03-01;2013-03-31
;;;2013-03-06;2013-03-18;"MSK";"24";"Västerbotten";2013-03-01;2013-03-31
;;;2013-03-06;2013-03-27;"MSK";"25";"Norrbotten";2013-03-01;2013-03-31
25;25;1;2013-04-03;2013-04-29;;"01";"Stockholms län";2013-04-01;2013-04-30
;;;2013-04-08;2013-04-30;"MSK";"03";"Uppsala län";2013-04-01;2013-04-30
;;;2013-04-05;2013-04-30;"MSK";"04";"Sörmland";2013-04-01;2013-04-30
;;;2013-04-04;2013-04-23;"MSK";"05";"Östergötland";2013-04-01;2013-04-30
;;;2013-04-11;2013-04-25;"MSK";"06";"Jönköpings län";2013-04-01;2013-04-30
;;;2013-04-11;2013-04-24;"MSK";"07";"Kronoberg";2013-04-01;2013-04-30
;;;2013-04-16;2013-04-25;"MSK";"08";"Kalmar län";2013-04-01;2013-04-30
;;;2013-04-16;2013-04-24;"MSK";"10";"Blekinge";2013-04-01;2013-04-30
17;17;1;2013-04-02;2013-04-30;;"12";"Skåne";2013-04-01;2013-04-30
;;;2013-04-09;2013-04-23;"MSK";"13";"Halland";2013-04-01;2013-04-30
18;16;0,888888888888889;2013-04-04;2013-04-25;;"14";"Västra Götaland";2013-04-01;2013-04-30
;;;2013-04-05;2013-04-12;"MSK";"17";"Värmland";2013-04-01;2013-04-30
;;;2013-04-12;2013-04-26;"MSK";"18";"Örebro län";2013-04-01;2013-04-30
;;;2013-04-08;2013-04-26;"MSK";"19";"Västmanland";2013-04-01;2013-04-30
;;;2013-04-02;2013-04-26;"MSK";"20";"Dalarna";2013-04-01;2013-04-30
;;;2013-04-10;2013-04-30;"MSK";"21";"Gävleborg";2013-04-01;2013-04-30
;;;2013-04-03;2013-04-24;"MSK";"22";"Västernorrland";2013-04-01;2013-04-30
;;;2013-04-29;2013-04-29;"MSK";"23";"Jämtland";2013-04-01;2013-04-30
;;;2013-04-03;2013-04-24;"MSK";"24";"Västerbotten";2013-04-01;2013-04-30
;;;2013-04-03;2013-04-29;"MSK";"25";"Norrbotten";2013-04-01;2013-04-30
23;23;1;2013-05-06;2013-05-29;;"01";"Stockholms län";2013-05-01;2013-05-31
;;;2013-05-14;2013-05-14;"MSK";"03";"Uppsala län";2013-05-01;2013-05-31
;;;2013-05-30;2013-05-31;"MSK";"04";"Sörmland";2013-05-01;2013-05-31
;;;2013-05-02;2013-05-30;"MSK";"05";"Östergötland";2013-05-01;2013-05-31
;;;2013-05-30;2013-05-30;"MSK";"06";"Jönköpings län";2013-05-01;2013-05-31
;;;2013-05-21;2013-05-21;"MSK";"07";"Kronoberg";2013-05-01;2013-05-31
;;;2013-05-02;2013-05-30;"MSK";"08";"Kalmar län";2013-05-01;2013-05-31
;;;2013-05-08;2013-05-08;"MSK";"09";"Gotland";2013-05-01;2013-05-31
;;;2013-05-28;2013-05-28;"MSK";"10";"Blekinge";2013-05-01;2013-05-31
10;10;1;2013-05-06;2013-05-28;;"12";"Skåne";2013-05-01;2013-05-31
;;;2013-05-16;2013-05-30;"MSK";"13";"Halland";2013-05-01;2013-05-31
22;21;0,954545454545455;2013-05-02;2013-05-30;;"14";"Västra Götaland";2013-05-01;2013-05-31
;;;2013-05-03;2013-05-31;"MSK";"18";"Örebro län";2013-05-01;2013-05-31
;;;2013-05-28;2013-05-28;"MSK";"19";"Västmanland";2013-05-01;2013-05-31
;;;2013-05-08;2013-05-31;"MSK";"20";"Dalarna";2013-05-01;2013-05-31
;;;2013-05-08;2013-05-30;"MSK";"21";"Gävleborg";2013-05-01;2013-05-31
;;;2013-05-08;2013-05-22;"MSK";"22";"Västernorrland";2013-05-01;2013-05-31
;;;2013-05-08;2013-05-30;"MSK";"23";"Jämtland";2013-05-01;2013-05-31
;;;2013-05-22;2013-05-29;"MSK";"25";"Norrbotten";2013-05-01;2013-05-31
28;28;1;2013-06-03;2013-06-26;;"01";"Stockholms län";2013-06-01;2013-06-30
;;;2013-06-04;2013-06-25;"MSK";"03";"Uppsala län";2013-06-01;2013-06-30
;;;2013-06-05;2013-06-14;"MSK";"04";"Sörmland";2013-06-01;2013-06-30
;;;2013-06-03;2013-06-27;"MSK";"05";"Östergötland";2013-06-01;2013-06-30
;;;2013-06-13;2013-06-20;"MSK";"06";"Jönköpings län";2013-06-01;2013-06-30
;;;2013-06-04;2013-06-25;"MSK";"07";"Kronoberg";2013-06-01;2013-06-30
;;;2013-06-20;2013-06-27;"MSK";"08";"Kalmar län";2013-06-01;2013-06-30
;;;2013-06-17;2013-06-24;"MSK";"09";"Gotland";2013-06-01;2013-06-30
;;;2013-06-04;2013-06-04;"MSK";"10";"Blekinge";2013-06-01;2013-06-30
20;18;0,9;2013-06-04;2013-06-25;;"12";"Skåne";2013-06-01;2013-06-30
;;;2013-06-10;2013-06-27;"MSK";"13";"Halland";2013-06-01;2013-06-30
27;23;0,851851851851852;2013-06-11;2013-06-27;;"14";"Västra Götaland";2013-06-01;2013-06-30
;;;2013-06-19;2013-06-28;"MSK";"17";"Värmland";2013-06-01;2013-06-30
;;;2013-06-14;2013-06-28;"MSK";"18";"Örebro län";2013-06-01;2013-06-30
;;;2013-06-04;2013-06-14;"MSK";"19";"Västmanland";2013-06-01;2013-06-30
;;;2013-06-05;2013-06-05;"MSK";"20";"Dalarna";2013-06-01;2013-06-30
;;;2013-06-27;2013-06-27;"MSK";"21";"Gävleborg";2013-06-01;2013-06-30
;;;2013-06-05;2013-06-26;"MSK";"22";"Västernorrland";2013-06-01;2013-06-30
;;;2013-06-18;2013-06-18;"MSK";"23";"Jämtland";2013-06-01;2013-06-30
;;;2013-06-04;2013-06-27;"MSK";"24";"Västerbotten";2013-06-01;2013-06-30
27;27;1;2013-07-01;2013-07-31;;"01";"Stockholms län";2013-07-01;2013-07-31
;;;2013-07-02;2013-07-23;"MSK";"03";"Uppsala län";2013-07-01;2013-07-31
;;;2013-07-05;2013-07-26;"MSK";"04";"Sörmland";2013-07-01;2013-07-31
;;;2013-07-04;2013-07-25;"MSK";"05";"Östergötland";2013-07-01;2013-07-31
;;;2013-07-04;2013-07-25;"MSK";"06";"Jönköpings län";2013-07-01;2013-07-31
;;;2013-07-11;2013-07-18;"MSK";"08";"Kalmar län";2013-07-01;2013-07-31
;;;2013-07-24;2013-07-24;"MSK";"09";"Gotland";2013-07-01;2013-07-31
;;;2013-07-16;2013-07-16;"MSK";"10";"Blekinge";2013-07-01;2013-07-31
17;15;0,882352941176471;2013-07-02;2013-07-30;;"12";"Skåne";2013-07-01;2013-07-31
;;;2013-07-02;2013-07-18;"MSK";"13";"Halland";2013-07-01;2013-07-31
23;22;0,956521739130435;2013-07-04;2013-07-25;;"14";"Västra Götaland";2013-07-01;2013-07-31
;;;2013-07-05;2013-07-26;"MSK";"17";"Värmland";2013-07-01;2013-07-31
;;;2013-07-19;2013-07-26;"MSK";"18";"Örebro län";2013-07-01;2013-07-31
;;;2013-07-26;2013-07-30;"MSK";"19";"Västmanland";2013-07-01;2013-07-31
;;;2013-07-09;2013-07-30;"MSK";"20";"Dalarna";2013-07-01;2013-07-31
;;;2013-07-12;2013-07-26;"MSK";"21";"Gävleborg";2013-07-01;2013-07-31
;;;2013-07-03;2013-07-16;"MSK";"22";"Västernorrland";2013-07-01;2013-07-31
;;;2013-07-05;2013-07-24;"MSK";"23";"Jämtland";2013-07-01;2013-07-31
;;;2013-07-03;2013-07-24;"MSK";"24";"Västerbotten";2013-07-01;2013-07-31
;;;2013-07-03;2013-07-17;"MSK";"25";"Norrbotten";2013-07-01;2013-07-31
29;29;1;2013-08-07;2013-08-28;;"01";"Stockholms län";2013-08-01;2013-08-31
;;;2013-08-06;2013-08-16;"MSK";"03";"Uppsala län";2013-08-01;2013-08-31
;;;2013-08-02;2013-08-23;"MSK";"04";"Sörmland";2013-08-01;2013-08-31
;;;2013-08-08;2013-08-29;"MSK";"05";"Östergötland";2013-08-01;2013-08-31
;;;2013-08-08;2013-08-30;"MSK";"06";"Jönköpings län";2013-08-01;2013-08-31
;;;2013-08-06;2013-08-13;"MSK";"07";"Kronoberg";2013-08-01;2013-08-31
;;;2013-08-01;2013-08-06;"MSK";"08";"Kalmar län";2013-08-01;2013-08-31
;;;2013-08-18;2013-08-27;"MSK";"10";"Blekinge";2013-08-01;2013-08-31
20;19;0,95;2013-08-05;2013-08-27;;"12";"Skåne";2013-08-01;2013-08-31
;;;2013-08-01;2013-08-27;"MSK";"13";"Halland";2013-08-01;2013-08-31
26;25;0,961538461538462;2013-08-01;2013-08-29;;"14";"Västra Götaland";2013-08-01;2013-08-31
;;;2013-08-02;2013-08-02;"MSK";"17";"Värmland";2013-08-01;2013-08-31
;;;2013-08-09;2013-08-21;"MSK";"18";"Örebro län";2013-08-01;2013-08-31
;;;2013-08-06;2013-08-27;"MSK";"19";"Västmanland";2013-08-01;2013-08-31
;;;2013-08-02;2013-08-30;"MSK";"20";"Dalarna";2013-08-01;2013-08-31
;;;2013-08-22;2013-08-30;"MSK";"21";"Gävleborg";2013-08-01;2013-08-31
;;;2013-08-07;2013-08-29;"MSK";"22";"Västernorrland";2013-08-01;2013-08-31
;;;2013-08-14;2013-08-14;"MSK";"23";"Jämtland";2013-08-01;2013-08-31
;;;2013-08-14;2013-08-28;"MSK";"24";"Västerbotten";2013-08-01;2013-08-31
;;;2013-08-21;2013-08-21;"MSK";"25";"Norrbotten";2013-08-01;2013-08-31
27;27;1;2013-09-02;2013-09-30;;"01";"Stockholms län";2013-09-01;2013-09-30
;;;2013-09-03;2013-09-24;"MSK";"03";"Uppsala län";2013-09-01;2013-09-30
;;;2013-09-20;2013-09-27;"MSK";"04";"Sörmland";2013-09-01;2013-09-30
;;;2013-09-05;2013-09-26;"MSK";"05";"Östergötland";2013-09-01;2013-09-30
;;;2013-09-12;2013-09-19;"MSK";"06";"Jönköpings län";2013-09-01;2013-09-30
;;;2013-09-03;2013-09-12;"MSK";"07";"Kronoberg";2013-09-01;2013-09-30
;;;2013-09-05;2013-09-12;"MSK";"08";"Kalmar län";2013-09-01;2013-09-30
;;;2013-09-03;2013-09-24;"MSK";"10";"Blekinge";2013-09-01;2013-09-30
;;;2013-09-03;2013-09-24;"MSK";"12";"Skåne";2013-09-01;2013-09-30
;;;2013-09-03;2013-09-17;"MSK";"13";"Halland";2013-09-01;2013-09-30
19;18;0,947368421052632;2013-09-05;2013-09-30;;"14";"Västra Götaland";2013-09-01;2013-09-30
;;;2013-09-04;2013-09-13;"MSK";"17";"Värmland";2013-09-01;2013-09-30
;;;2013-09-05;2013-09-13;"MSK";"18";"Örebro län";2013-09-01;2013-09-30
;;;2013-09-06;2013-09-10;"MSK";"19";"Västmanland";2013-09-01;2013-09-30
;;;2013-09-03;2013-09-20;"MSK";"20";"Dalarna";2013-09-01;2013-09-30
;;;2013-09-05;2013-09-10;"MSK";"21";"Gävleborg";2013-09-01;2013-09-30
;;;2013-09-23;2013-09-23;"MSK";"22";"Västernorrland";2013-09-01;2013-09-30
;;;2013-09-13;2013-09-18;"MSK";"23";"Jämtland";2013-09-01;2013-09-30
;;;2013-09-11;2013-09-18;"MSK";"24";"Västerbotten";2013-09-01;2013-09-30
;;;2013-09-04;2013-09-25;"MSK";"25";"Norrbotten";2013-09-01;2013-09-30
28;28;1;2013-10-02;2013-10-30;;"01";"Stockholms län";2013-10-01;2013-10-31
;;;2013-10-01;2013-10-22;"MSK";"03";"Uppsala län";2013-10-01;2013-10-31
;;;2013-10-18;2013-10-25;"MSK";"04";"Sörmland";2013-10-01;2013-10-31
;;;2013-10-03;2013-10-31;"MSK";"05";"Östergötland";2013-10-01;2013-10-31
;;;2013-10-03;2013-10-31;"MSK";"06";"Jönköpings län";2013-10-01;2013-10-31
;;;2013-10-08;2013-10-29;"MSK";"07";"Kronoberg";2013-10-01;2013-10-31
;;;2013-10-03;2013-10-31;"MSK";"08";"Kalmar län";2013-10-01;2013-10-31
;;;2013-10-21;2013-10-21;"MSK";"09";"Gotland";2013-10-01;2013-10-31
;;;2013-10-08;2013-10-08;"MSK";"10";"Blekinge";2013-10-01;2013-10-31
16;15;0,9375;2013-10-01;2013-10-29;;"12";"Skåne";2013-10-01;2013-10-31
;;;2013-10-02;2013-10-28;"MSK";"13";"Halland";2013-10-01;2013-10-31
15;13;0,866666666666667;2013-10-03;2013-10-25;;"14";"Västra Götaland";2013-10-01;2013-10-31
;;;2013-10-11;2013-10-25;"MSK";"17";"Värmland";2013-10-01;2013-10-31
;;;2013-10-11;2013-10-25;"MSK";"18";"Örebro län";2013-10-01;2013-10-31
;;;2013-10-08;2013-10-08;"MSK";"19";"Västmanland";2013-10-01;2013-10-31
;;;2013-10-18;2013-10-25;"MSK";"20";"Dalarna";2013-10-01;2013-10-31
;;;2013-10-14;2013-10-21;"MSK";"21";"Gävleborg";2013-10-01;2013-10-31
;;;2013-10-23;2013-10-30;"MSK";"22";"Västernorrland";2013-10-01;2013-10-31
;;;2013-10-30;2013-10-30;"MSK";"23";"Jämtland";2013-10-01;2013-10-31
;;;2013-10-02;2013-10-23;"MSK";"24";"Västerbotten";2013-10-01;2013-10-31
;;;2013-10-07;2013-10-16;"MSK";"25";"Norrbotten";2013-10-01;2013-10-31
23;23;1;2013-11-04;2013-11-27;;"01";"Stockholms län";2013-11-01;
;;;2013-11-05;2013-11-26;"MSK";"03";"Uppsala län";2013-11-01;
;;;2013-11-01;2013-11-29;"MSK";"04";"Sörmland";2013-11-01;
;;;2013-11-07;2013-11-28;"MSK";"05";"Östergötland";2013-11-01;
;;;2013-11-07;2013-11-21;"MSK";"06";"Jönköpings län";2013-11-01;
;;;2013-11-05;2013-11-19;"MSK";"07";"Kronoberg";2013-11-01;
;;;2013-11-19;2013-11-28;"MSK";"08";"Kalmar län";2013-11-01;
;;;2013-11-20;2013-11-20;"MSK";"09";"Gotland";2013-11-01;
;;;2013-11-11;2013-11-19;"MSK";"10";"Blekinge";2013-11-01;
22;19;0,863636363636364;2013-11-05;2013-11-27;;"12";"Skåne";2013-11-01;
;;;2013-11-01;2013-11-21;"MSK";"13";"Halland";2013-11-01;
17;16;0,941176470588235;2013-11-01;2013-11-28;;"14";"Västra Götaland";2013-11-01;
;;;2013-11-08;2013-11-26;"MSK";"17";"Värmland";2013-11-01;
;;;2013-11-09;2013-11-29;"MSK";"18";"Örebro län";2013-11-01;
;;;2013-11-28;2013-11-29;"MSK";"19";"Västmanland";2013-11-01;
;;;2013-11-05;2013-11-19;"MSK";"20";"Dalarna";2013-11-01;
;;;2013-11-13;2013-11-27;"MSK";"23";"Jämtland";2013-11-01;
;;;2013-11-06;2013-11-06;"MSK";"24";"Västerbotten";2013-11-01;
;;;2013-11-09;2013-11-20;"MSK";"25";"Norrbotten";2013-11-01;
24;24;1;2013-12-02;2013-12-30;;"01";"Stockholms län";2013-12-01;2013-12-31
;;;2013-12-03;2013-12-10;"MSK";"03";"Uppsala län";2013-12-01;2013-12-31
;;;2013-12-19;2013-12-19;"MSK";"04";"Sörmland";2013-12-01;2013-12-31
;;;2013-12-05;2013-12-19;"MSK";"05";"Östergötland";2013-12-01;2013-12-31
;;;2013-12-02;2013-12-20;"MSK";"06";"Jönköpings län";2013-12-01;2013-12-31
;;;2013-12-23;2013-12-23;"MSK";"07";"Kronoberg";2013-12-01;2013-12-31
